5.77 -2.24206e-05 -1.9431
5.78 -1.50641e-05 -1.30554
5.79 -7.3112e-06 -0.633633
5.8 8.17034e-07 0.070809
5.81 9.29773e-06 0.805797
5.82 1.81065e-05 1.56922
5.83 2.72232e-05 2.35932
5.84 3.6634e-05 3.17492
5.85 4.63285e-05 4.01511
5.86 5.62956e-05 4.87891
5.87 6.65201e-05 5.76503
5.88 7.69837e-05 6.67187
5.89 8.76661e-05 7.59767
5.9 9.85456e-05 8.54055
5.91 0.000109596 9.49829
5.92 0.000120791 10.4684
5.93 0.000132101 11.4487
5.94 0.000143505 12.437
5.95 0.000154988 13.4322
5.96 0.000166538 14.4332
5.97 0.000178149 15.4395
5.98 0.000189813 16.4503
5.99 0.000201522 17.4651
6 0.000213273 18.4835
6.01 0.000225054 19.5045
6.02 0.000236842 20.5262
6.03 0.000248604 21.5455
6.04 0.000260301 22.5592
6.05 0.000271885 23.5632
6.06 0.000283297 24.5522
6.07 0.000294466 25.5202
6.08 0.000305318 26.4607
6.09 0.000315777 27.3671
6.1 0.000325769 28.2331
6.11 0.000335219 29.052
6.12 0.00034406 29.8183
6.13 0.000352238 30.527
6.14 0.000359708 31.1745
6.15 0.00036644 31.7579
6.16 0.000372417 32.2759
6.17 0.00037763 32.7277
6.18 0.000382085 33.1138
6.19 0.000385788 33.4347
6.2 0.000388753 33.6917
6.21 0.000390988 33.8854
6.22 0.000392502 34.0166
6.23 0.000393297 34.0855
6.24 0.000393368 34.0916
6.25 0.000392706 34.0343
6.26 0.000391301 33.9125
6.27 0.000389141 33.7253
6.28 0.000386214 33.4716
6.29 0.00038251 33.1506
6.3 0.000378023 32.7617
6.31 0.000372751 32.3048
6.32 0.000366695 31.78
6.33 0.000359854 31.1871
6.34 0.000352228 30.5262
6.35 0.000343817 29.7973
6.36 0.000334622 29.0003
6.37 0.000324643 28.1355
6.38 0.000313884 27.2031
6.39 0.000302351 26.2036
6.4 0.000290062 25.1385
6.41 0.00027704 24.01
6.42 0.000263323 22.8211
6.43 0.000248951 21.5756
6.44 0.000233975 20.2777
6.45 0.000218454 18.9326
6.46 0.00020245 17.5455
6.47 0.000186024 16.122
6.48 0.000169237 14.6671
6.49 0.000152144 13.1857
6.5 0.000134797 11.6823
6.51 0.000117238 10.1606
6.52 9.95054e-05 8.62374
6.53 8.16241e-05 7.07404
6.54 6.36135e-05 5.51313
6.55 4.54866e-05 3.94214
6.56 2.72519e-05 2.36182
6.57 8.9163e-06 0.77274
6.58 -9.51303e-06 -0.824456
6.59 -2.80269e-05 -2.42898
6.6 -4.66124e-05 -4.03971
6.61 -6.52504e-05 -5.65499
6.62 -8.39162e-05 -7.27268
6.63 -0.000102584 -8.89056
6.64 -0.00012123 -10.5065
6.65 -0.00013983 -12.1185
6.66 -0.00015836 -13.7245
6.67 -0.000176804 -15.3229
6.68 -0.000195148 -16.9127
6.69 -0.000213384 -18.4931
6.7 -0.000231499 -20.0631
6.71 -0.000249475 -21.621
6.72 -0.000267291 -23.1651
6.73 -0.000284916 -24.6925
6.74 -0.000302306 -26.1997
6.75 -0.000319411 -27.6821
6.76 -0.00033617 -29.1345
6.77 -0.00035252 -30.5515
6.78 -0.0003684 -31.9278
6.79 -0.000383758 -33.2587
6.8 -0.000398546 -34.5404
6.81 -0.000412731 -35.7697
6.82 -0.000426292 -36.945
6.83 -0.00043922 -38.0655
