4.01 7.50027 0 0 -7.50027 0 0
4.02 8.38288 0 0 -8.38288 0 0
4.03 9.23545 0 0 -9.23545 0 0
4.04 10.0529 0 0 -10.0529 0 0
4.05 10.831 0 0 -10.831 0 0
4.06 11.5659 0 0 -11.5659 0 0
4.07 12.255 0 0 -12.255 0 0
4.08 12.8962 0 0 -12.8962 0 0
4.09 13.4884 0 0 -13.4884 0 0
4.1 14.0303 0 0 -14.0303 0 0
4.11 14.5205 0 0 -14.5205 0 0
4.12 14.9574 0 0 -14.9574 0 0
4.13 15.3397 0 0 -15.3397 0 0
4.14 15.6658 0 0 -15.6658 0 0
4.15 15.9343 0 0 -15.9343 0 0
4.16 16.1438 0 0 -16.1438 0 0
4.17 16.2928 0 0 -16.2928 0 0
4.18 16.3802 0 0 -16.3802 0 0
4.19 16.4061 0 0 -16.4061 0 0
4.2 16.3711 0 0 -16.3711 0 0
4.21 16.2768 0 0 -16.2768 0 0
4.22 16.1258 0 0 -16.1258 0 0
4.23 15.9227 0 0 -15.9227 0 0
4.24 15.6741 0 0 -15.6741 0 0
4.25 15.3875 0 0 -15.3875 0 0
4.26 15.0713 0 0 -15.0713 0 0
4.27 14.7345 0 0 -14.7345 0 0
4.28 14.3863 0 0 -14.3863 0 0
4.29 14.035 0 0 -14.035 0 0
4.3 13.6876 0 0 -13.6876 0 0
4.31 13.3496 0 0 -13.3496 0 0
4.32 13.0245 0 0 -13.0245 0 0
4.33 12.715 0 0 -12.715 0 0
4.34 12.4223 0 0 -12.4223 0 0
4.35 12.1472 0 0 -12.1472 0 0
4.36 11.8904 0 0 -11.8904 0 0
4.37 11.6528 0 0 -11.6528 0 0
4.38 11.4359 0 0 -11.4359 0 0
4.39 11.2416 0 0 -11.2416 0 0
4.4 11.0724 0 0 -11.0724 0 0
4.41 10.9308 0 0 -10.9308 0 0
4.42 10.8183 0 0 -10.8183 0 0
4.43 10.7356 0 0 -10.7356 0 0
4.44 10.6822 0 0 -10.6822 0 0
4.45 10.6558 0 0 -10.6558 0 0
4.46 10.6526 0 0 -10.6526 0 0
4.47 10.6666 0 0 -10.6666 0 0
4.48 10.691 0 0 -10.691 0 0
4.49 10.7186 0 0 -10.7186 0 0
4.5 10.7429 0 0 -10.7429 0 0
4.51 10.7574 0 0 -10.7574 0 0
4.52 10.7564 0 0 -10.7564 0 0
4.53 10.7357 0 0 -10.7357 0 0
4.54 10.6929 0 0 -10.6929 0 0
4.55 10.626 0 0 -10.626 0 0
4.56 10.5331 0 0 -10.5331 0 0
4.57 10.4119 0 0 -10.4119 0 0
4.58 10.2601 0 0 -10.2601 0 0
4.59 10.0757 0 0 -10.0757 0 0
4.6 9.85562 0 0 -9.85562 0 0
4.61 9.59712 0 0 -9.59712 0 0
4.62 9.2981 0 0 -9.2981 0 0
4.63 8.95784 0 0 -8.95784 0 0
4.64 8.57689 0 0 -8.57689 0 0
4.65 8.15717 0 0 -8.15717 0 0
4.66 7.70168 0 0 -7.70168 0 0
4.67 7.214 0 0 -7.214 0 0
4.68 6.69778 0 0 -6.69778 0 0
4.69 6.15628 0 0 -6.15628 0 0
4.7 5.59209 0 0 -5.59209 0 0
4.71 5.00671 0 0 -5.00671 0 0
4.72 4.40049 0 0 -4.40049 0 0
4.73 3.77325 0 0 -3.77325 0 0
4.74 3.12483 0 0 -3.12483 0 0
4.75 2.45553 0 0 -2.45553 0 0
4.76 1.76606 0 0 -1.76606 0 0
4.77 1.05751 0 0 -1.05751 0 0
4.78 0.331551 0 0 -0.331551 0 0
4.79 -0.409246 0 0 0.409246 0 0
4.8 -1.16172 0 0 1.16172 0 0
4.81 -1.92278 0 0 1.92278 0 0
4.82 -2.68979 0 0 2.68979 0 0
4.83 -3.46012 0 0 3.46012 0 0
4.84 -4.23065 0 0 4.23065 0 0
4.85 -4.99781 0 0 4.99781 0 0
4.86 -5.75828 0 0 5.75828 0 0
4.87 -6.50921 0 0 6.50921 0 0
4.88 -7.24788 0 0 7.24788 0 0
4.89 -7.97125 0 0 7.97125 0 0
4.9 -8.67627 0 0 8.67627 0 0
4.91 -9.36112 0 0 9.36112 0 0
4.92 -10.0261 0 0 10.0261 0 0
4.93 -10.6721 0 0 10.6721 0 0
4.94 -11.299 0 0 11.299 0 0
4.95 -11.9063 0 0 11.9063 0 0
4.96 -12.4953 0 0 12.4953 0 0
4.97 -13.067 0 0 13.067 0 0
4.98 -13.6193 0 0 13.6193 0 0
4.99 -14.1475 0 0 14.1475 0 0
5 -14.6479 0 0 14.6479 0 0
5.01 -15.1165 0 0 15.1165 0 0
5.02 -15.5484 0 0 15.5484 0 0
5.03 -15.938 0 0 15.938 0 0
5.04 -16.281 0 0 16.281 0 0
5.05 -16.5748 0 0 16.5748 0 0
5.06 -16.8183 0 0 16.8183 0 0
5.07 -17.0113 0 0 17.0113 0 0
5.08 -17.154 0 0 17.154 0 0
5.09 -17.2469 0 0 17.2469 0 0
5.1 -17.2911 0 0 17.2911 0 0
5.11 -17.2877 0 0 17.2877 0 0
5.12 -17.2372 0 0 17.2372 0 0
5.13 -17.139 0 0 17.139 0 0
5.14 -16.9922 0 0 16.9922 0 0
5.15 -16.7963 0 0 16.7963 0 0
5.16 -16.5516 0 0 16.5516 0 0
5.17 -16.2587 0 0 16.2587 0 0
5.18 -15.9192 0 0 15.9192 0 0
5.19 -15.5357 0 0 15.5357 0 0
5.2 -15.1125 0 0 15.1125 0 0
5.21 -14.6548 0 0 14.6548 0 0
5.22 -14.1683 0 0 14.1683 0 0
5.23 -13.6583 0 0 13.6583 0 0
5.24 -13.1298 0 0 13.1298 0 0
5.25 -12.587 0 0 12.587 0 0
5.26 -12.0329 0 0 12.0329 0 0
5.27 -11.4695 0 0 11.4695 0 0
5.28 -10.8972 0 0 10.8972 0 0
5.29 -10.3154 0 0 10.3154 0 0
5.3 -9.72299 0 0 9.72299 0 0
5.31 -9.11869 0 0 9.11869 0 0
5.32 -8.50098 0 0 8.50098 0 0
5.33 -7.8684 0 0 7.8684 0 0
5.34 -7.21971 0 0 7.21971 0 0
5.35 -6.55409 0 0 6.55409 0 0
5.36 -5.87148 0 0 5.87148 0 0
5.37 -5.17259 0 0 5.17259 0 0
5.38 -4.4587 0 0 4.4587 0 0
5.39 -3.73159 0 0 3.73159 0 0
5.4 -2.99375 0 0 2.99375 0 0
5.41 -2.24876 0 0 2.24876 0 0
5.42 -1.5012 0 0 1.5012 0 0
5.43 -0.756106 0 0 0.756106 0 0
5.44 -0.0185219 0 0 0.0185219 0 0
5.45 0.706348 0 0 -0.706348 0 0
5.46 1.41282 0 0 -1.41282 0 0
5.47 2.09491 0 0 -2.09491 0 0
5.48 2.74708 0 0 -2.74708 0 0
5.49 3.36481 0 0 -3.36481 0 0
5.5 3.94417 0 0 -3.94417 0 0
5.51 4.48094 0 0 -4.48094 0 0
5.52 4.97029 0 0 -4.97029 0 0
5.53 5.40793 0 0 -5.40793 0 0
5.54 5.79173 0 0 -5.79173 0 0
5.55 6.1224 0 0 -6.1224 0 0
5.56 6.39386 0 0 -6.39386 0 0
5.57 6.60743 0 0 -6.60743 0 0
5.58 6.76256 0 0 -6.76256 0 0
5.59 6.86596 0 0 -6.86596 0 0
5.6 6.91772 0 0 -6.91772 0 0
5.61 6.92076 0 0 -6.92076 0 0
5.62 6.88015 0 0 -6.88015 0 0
5.63 6.801 0 0 -6.801 0 0
5.64 6.68665 0 0 -6.68665 0 0
5.65 6.53861 0 0 -6.53861 0 0
5.66 6.35764 0 0 -6.35764 0 0
5.67 6.14432 0 0 -6.14432 0 0
5.68 5.89831 0 0 -5.89831 0 0
5.69 5.61786 0 0 -5.61786 0 0
5.7 5.3004 0 0 -5.3004 0 0
5.71 4.94371 0 0 -4.94371 0 0
5.72 4.54645 0 0 -4.54645 0 0
5.73 4.10799 0 0 -4.10799 0 0
5.74 3.62801 0 0 -3.62801 0 0
5.75 3.10647 0 0 -3.10647 0 0
5.76 2.5442 0 0 -2.5442 0 0
5.77 1.9431 0 0 -1.9431 0 0
5.78 1.30554 0 0 -1.30554 0 0
5.79 0.633633 0 0 -0.633633 0 0
5.8 -0.070809 0 0 0.070809 0 0
5.81 -0.805797 0 0 0.805797 0 0
5.82 -1.56922 0 0 1.56922 0 0
5.83 -2.35932 0 0 2.35932 0 0
5.84 -3.17492 0 0 3.17492 0 0
5.85 -4.01511 0 0 4.01511 0 0
5.86 -4.87891 0 0 4.87891 0 0
5.87 -5.76503 0 0 5.76503 0 0
5.88 -6.67187 0 0 6.67187 0 0
5.89 -7.59767 0 0 7.59767 0 0
5.9 -8.54055 0 0 8.54055 0 0
5.91 -9.49829 0 0 9.49829 0 0
5.92 -10.4684 0 0 10.4684 0 0
5.93 -11.4487 0 0 11.4487 0 0
5.94 -12.437 0 0 12.437 0 0
5.95 -13.4322 0 0 13.4322 0 0
5.96 -14.4332 0 0 14.4332 0 0
5.97 -15.4395 0 0 15.4395 0 0
5.98 -16.4503 0 0 16.4503 0 0
5.99 -17.4651 0 0 17.4651 0 0
6 -18.4835 0 0 18.4835 0 0
6.01 -19.5045 0 0 19.5045 0 0
6.02 -20.5262 0 0 20.5262 0 0
6.03 -21.5455 0 0 21.5455 0 0
6.04 -22.5592 0 0 22.5592 0 0
6.05 -23.5632 0 0 23.5632 0 0
6.06 -24.5522 0 0 24.5522 0 0
6.07 -25.5202 0 0 25.5202 0 0
6.08 -26.4607 0 0 26.4607 0 0
6.09 -27.3671 0 0 27.3671 0 0
